monthly_charges,total_charges,tenure_months,contract_type,num_services,customer_age,churned
94.15560567147104,3576.3708876259752,36,1,8,74,0
14.907067577440465,2112.8345225677645,14,1,3,19,0
86.35781550203161,1418.3380538664162,28,1,1,17,0
142.31797153982205,701.9537054085556,30,0,1,9,0
110.45822634088623,3413.783293652651,31,2,2,9,0
19.46902396652365,2065.7882474599146,23,1,3,14,0
57.95161904148682,396.3690570388245,68,0,8,29,1
95.31719587025918,284.4380275171701,1,2,6,52,0
56.85001237767935,3362.1119275103615,18,2,0,17,1
97.28171345617139,154.34498642108042,13,0,1,8,0
33.111836965817616,1359.2511291012547,45,0,2,13,0
124.65868608870217,1759.9920730868912,5,1,0,6,0
49.49643447283575,909.001126992337,23,2,1,54,0
49.708293386003376,1407.1053176497687,6,2,3,55,0
2.2463701426685745,187.93296087802514,7,0,4,63,1
165.24404328905078,2110.2675877010884,89,2,6,26,0
209.0673937310296,1400.3727110488783,90,1,0,52,0
8.219279014088812,2353.9669615763805,2,2,5,26,0
135.22315943155664,2480.8220157880446,68,0,5,6,0
167.23586356481465,6219.12890983273,18,0,0,41,1
80.92297695714078,2703.898291279761,21,1,4,50,0
157.50115148581676,6417.292376794975,37,1,0,15,1
147.94677173318334,2568.152459202012,92,2,6,29,1
112.59295084693213,1577.0503298581293,46,2,1,23,0
83.67217708720597,951.894332358354,2,0,1,2,0
98.96366887118825,5534.958722063043,98,1,4,35,1
82.29077975413577,2596.0245194433414,26,1,5,11,0
73.98477547923375,2496.6974189133743,5,1,4,82,1
100.73898896508098,2560.2428016363206,108,2,8,47,1
61.83195499679086,1118.406705595738,12,1,1,10,0
81.65860117970783,1390.1112258741518,5,0,4,33,0
161.8252442020402,4006.890105389838,42,0,0,7,0
85.16581172884985,3105.675510660011,87,2,0,57,0
12.620121244943363,2684.9993062095764,1,2,2,70,1
9.500444172895762,1294.5105927059803,5,1,2,68,1
56.714785599338754,1453.2834541820716,71,2,7,1,0
99.59467617177101,4904.302209818014,14,0,7,26,1
91.36579284885315,1451.9157461647692,35,1,0,18,0
160.63546763138672,1867.8333923940027,34,0,1,7,1
63.18548266248346,1872.8381707086223,22,1,7,64,0
177.94001406619932,5652.8262232688285,38,2,5,16,1
143.1403905826822,1002.0086581998994,29,1,6,65,0
41.426067561350635,941.594197224844,33,1,9,73,1
116.54421009161582,811.7282684202839,34,0,7,4,1
73.62928726552613,1404.8144877147292,22,0,8,82,0
92.92578314899808,807.0349623015622,5,1,6,56,0
4.1166789901878715,906.7888881450904,49,2,4,4,0
77.92009765691472,2968.670093890763,13,2,6,40,0
29.205584551626856,2075.516932920002,9,0,1,0,0
105.32997165834077,967.2278159939227,1,2,5,66,1
112.84618702573566,2830.092403635846,38,0,2,24,0
70.93569688272287,815.9583549616616,6,2,2,4,0
17.61178318856068,235.34988174746707,68,1,1,43,0
124.95476009315688,844.1057160168866,54,0,10,24,1
110.39870326499008,2641.241638293797,1,0,6,71,0
26.01797802974508,494.63459150220785,74,1,4,26,0
141.09077266005892,292.9369363569849,15,0,10,57,1
23.79548513197807,734.134498193788,50,2,7,7,0
51.439083375011954,5262.813250172293,50,2,8,77,0
72.43840403175227,962.7105112024049,17,0,3,47,0
26.385641528724886,1636.7423608808026,9,2,9,33,0
37.017064299614646,3287.0688073229167,16,0,3,37,0
104.9069026555991,1699.6813881513444,36,1,2,39,0
139.52585990726374,563.410757225005,17,0,1,12,0
100.12465014679614,203.54383595126762,109,1,14,17,1
60.04571558530774,227.48956451031472,5,2,3,63,0
133.0492793162146,3305.1809247050123,21,1,3,5,0
87.8456139244322,157.11079389208396,5,2,3,40,0
26.031130354574998,442.816354108611,80,0,4,26,1
4.130574202118751,572.3082735002545,14,2,3,1,1
22.0548255921327,744.8266433642107,72,0,4,18,0
66.9541601718667,1278.6447270482076,22,0,1,63,1
5.289093078226735,908.168713662684,58,1,4,35,1
10.798019465134146,359.65380306287955,80,1,6,45,1
53.99096691596093,2015.3046806644397,32,1,9,115,0
16.711005334958614,1306.811982453889,42,1,3,6,0
182.42784462055533,1651.6285503826377,14,2,1,11,0
165.70036763813863,5926.539983486505,63,2,3,22,0
94.4186241339155,3664.3204862578687,24,2,0,25,0
149.4938494929911,635.0128206371865,23,0,3,29,0
0.3918669928412797,2955.0399289966613,43,2,2,18,0
76.31510493579803,4507.871774707947,36,2,1,18,0
9.990474191648715,1704.9581936069153,25,2,4,18,0
38.0977044546468,1533.722919958059,35,1,4,8,0
80.39043814396088,3566.752376387312,9,2,3,53,0
57.83745863859114,4780.107127183973,109,0,6,55,1
26.729609411745543,2375.7477055174363,2,1,3,17,0
207.7452024203408,2154.383885655324,11,0,4,32,1
146.53246936252702,1016.0263096385638,23,2,5,28,1
31.422747459986887,4059.1126881562423,19,1,2,52,1
87.82459231388152,2083.8936465183756,18,0,0,12,1
84.50225306465893,3932.3715423026265,2,2,0,48,1
3.7408179001429787,818.3895310331213,66,0,7,2,0
221.51832310989528,1770.8363110611622,42,0,3,54,1
139.721289518831,321.186264856123,32,0,3,58,0
122.32103988274454,4903.9569251839785,53,2,6,69,0
69.24981392187357,1759.093920737702,24,2,3,72,1
66.69148344715978,8438.786669490593,175,0,8,88,1
84.31518123873944,3314.6906012614377,26,1,5,49,0
87.26184181001946,1303.9818922127308,86,1,6,17,0
1.892847745021065,1948.0546892995999,9,2,1,3,0
119.31257494449292,259.18783136489947,6,2,0,6,0
75.02788909806827,3700.0644490293944,27,2,3,32,0
78.7755822692358,2817.7497718304608,4,2,2,3,0
159.45578144149562,4588.47036057588,47,2,4,38,1
23.24526640056031,520.8012014627603,23,1,5,3,1
265.25207121359193,2991.24168179159,107,2,4,41,0
83.99455856393665,214.13869472033878,20,0,1,10,1
28.994154992764276,164.05233169376743,72,0,5,22,0
234.14029308745532,3597.7378707184766,31,1,6,8,1
120.19281428264591,634.9478859385611,117,0,4,54,0
64.95698365776218,996.3722888472835,92,1,16,12,1
92.30265223754063,3658.688416042087,29,1,7,59,0
72.90016894253111,6963.77755417253,54,0,4,40,1
127.05425180793104,2576.7260185133,29,2,4,28,0
76.52550967734922,1684.3203512158063,2,0,3,56,0
128.8182162860665,1664.088783890139,18,0,5,14,1
123.64965401021777,1421.4661842147707,34,1,1,27,0
4.890398464097032,1722.6238195044075,10,0,1,9,1
147.40900690505518,3660.7821904986404,52,1,2,29,0
88.14403729686705,1621.8148692127706,81,2,8,2,0
111.79641136738287,4183.011016968667,33,2,1,33,1
5.388413915371174,1927.6178808912955,9,2,8,79,1
0.7126220937911683,2821.039413028533,20,0,4,40,0
92.86466597402045,1171.2304585416007,0,1,1,30,0
86.31772250378339,594.9339125744411,108,2,4,41,0
28.007953527506068,3875.0069777547938,8,1,1,63,1
104.39817105025827,2356.798872152248,24,1,6,46,0
14.581455715800047,2181.0273334523654,10,2,2,5,0
102.6816059283498,4815.956708158504,46,2,8,55,0
13.34059381734243,2452.5921865743867,73,1,7,31,1
169.55901044081315,1195.0124730216219,63,2,0,33,0
101.10413574896367,72.6684075280748,11,1,1,26,1
65.83845369955435,647.7812055356762,24,1,2,58,0
83.24246521141467,365.3570574012907,119,2,9,31,0
97.37477716782594,2806.2316076770467,24,0,5,41,0
19.836778415509087,193.00360611140866,89,2,7,21,0
89.16617429028868,128.41361698142032,24,0,4,0,0
178.33099069187904,1831.2610690480335,4,1,5,49,1
65.94838085031869,1078.1502191495895,16,1,6,25,0
39.96556267340944,2747.05761304904,10,0,1,11,0
100.76277024261807,655.1144205546432,10,1,4,20,0
38.929402219641275,2110.415096689663,28,0,0,78,1
107.90403034178016,2240.099100214853,74,0,10,16,0
170.7737069261205,4317.214538941402,26,1,2,12,1
